Date,Year,Month,Day,Time,Temperature,Humidity
2022-08-26 07:06:04.021733,2022,8,26,07:06:04,25.0,65.0
2022-08-26 07:21:04.547109,2022,8,26,07:21:04,24.0,62.0
2022-08-26 07:36:05.072202,2022,8,26,07:36:05,24.0,65.0
2022-08-26 07:51:05.597487,2022,8,26,07:51:05,24.0,64.0
2022-08-26 08:06:06.122772,2022,8,26,08:06:06,24.0,68.0
2022-08-26 08:21:06.648395,2022,8,26,08:21:06,24.0,62.0
2022-08-26 08:36:07.173996,2022,8,26,08:36:07,24.0,63.0
2022-08-26 08:51:07.699543,2022,8,26,08:51:07,24.0,63.0
2022-08-26 09:06:08.224911,2022,8,26,09:06:08,24.0,64.0
2022-08-26 09:21:08.750168,2022,8,26,09:21:08,24.0,67.0
2022-08-26 09:36:09.275432,2022,8,26,09:36:09,24.0,70.0
2022-08-26 09:51:09.800712,2022,8,26,09:51:09,24.0,69.0
2022-08-26 10:06:10.326171,2022,8,26,10:06:10,24.0,68.0
2022-08-26 10:21:10.851668,2022,8,26,10:21:10,25.0,66.0
2022-08-26 10:36:11.377031,2022,8,26,10:36:11,25.0,66.0
2022-08-26 10:51:11.902163,2022,8,26,10:51:11,25.0,65.0
2022-08-26 11:06:12.427384,2022,8,26,11:06:12,25.0,65.0
2022-08-26 11:21:12.952635,2022,8,26,11:21:12,25.0,65.0
2022-08-26 11:36:13.477800,2022,8,26,11:36:13,25.0,64.0
2022-08-26 11:51:14.003104,2022,8,26,11:51:14,25.0,64.0
2022-08-26 12:06:14.528378,2022,8,26,12:06:14,25.0,64.0
2022-08-26 12:21:17.583930,2022,8,26,12:21:17,25.0,64.0
2022-08-26 12:36:18.109488,2022,8,26,12:36:18,25.0,59.0
2022-08-26 12:51:18.634641,2022,8,26,12:51:18,25.0,65.0
2022-08-26 13:06:19.159663,2022,8,26,13:06:19,25.0,64.0
2022-08-26 13:21:19.684763,2022,8,26,13:21:19,25.0,65.0
2022-08-26 13:36:20.209937,2022,8,26,13:36:20,25.0,65.0
2022-08-26 13:51:20.735125,2022,8,26,13:51:20,25.0,65.0
2022-08-26 14:06:21.260208,2022,8,26,14:06:21,25.0,64.0
2022-08-26 14:21:21.785386,2022,8,26,14:21:21,26.0,66.0
2022-08-26 14:36:22.310589,2022,8,26,14:36:22,26.0,66.0
2022-08-26 14:51:22.836131,2022,8,26,14:51:22,26.0,66.0
2022-08-26 15:06:23.361654,2022,8,26,15:06:23,26.0,66.0
2022-08-26 15:21:23.887112,2022,8,26,15:21:23,26.0,65.0
2022-08-26 15:36:29.473356,2022,8,26,15:36:29,26.0,61.0
2022-08-26 15:51:32.525682,2022,8,26,15:51:32,26.0,66.0
2022-08-26 16:06:35.581796,2022,8,26,16:06:35,26.0,63.0
2022-08-26 16:21:36.107401,2022,8,26,16:21:36,26.0,58.0
2022-08-26 16:36:36.632962,2022,8,26,16:36:36,26.0,64.0
2022-08-26 16:51:37.159734,2022,8,26,16:51:37,26.0,66.0
2022-08-26 17:06:40.216438,2022,8,26,17:06:40,26.0,64.0
2022-08-26 17:21:40.742272,2022,8,26,17:21:40,26.0,59.0
2022-08-26 17:36:41.267802,2022,8,26,17:36:41,26.0,64.0
2022-08-26 17:51:41.793494,2022,8,26,17:51:41,26.0,63.0
2022-08-26 18:06:42.318808,2022,8,26,18:06:42,26.0,65.0
2022-08-26 18:21:45.374750,2022,8,26,18:21:45,26.0,55.0
2022-08-26 18:36:45.900450,2022,8,26,18:36:45,26.0,50.0
2022-08-26 18:51:46.426136,2022,8,26,18:51:46,26.0,55.0
2022-08-26 19:06:49.479468,2022,8,26,19:06:49,26.0,55.0
2022-08-26 19:21:50.005508,2022,8,26,19:21:50,26.0,50.0
2022-08-26 19:36:50.531411,2022,8,26,19:36:50,27.0,54.0
2022-08-26 19:51:51.057141,2022,8,26,19:51:51,26.0,60.0
2022-08-26 20:06:51.583050,2022,8,26,20:06:51,26.0,61.0
2022-08-26 20:21:52.108932,2022,8,26,20:21:52,26.0,60.0
2022-08-26 20:36:52.634297,2022,8,26,20:36:52,26.0,56.0
2022-08-26 20:51:53.159681,2022,8,26,20:51:53,26.0,56.0
2022-08-26 21:06:56.215702,2022,8,26,21:06:56,26.0,58.0
2022-08-26 21:21:56.741402,2022,8,26,21:21:56,26.0,52.0
2022-08-26 21:36:57.266760,2022,8,26,21:36:57,26.0,59.0
2022-08-26 21:51:57.791979,2022,8,26,21:51:57,26.0,58.0
2022-08-26 22:06:58.317286,2022,8,26,22:06:58,26.0,56.0
2022-08-26 22:22:01.369817,2022,8,26,22:22:01,26.0,55.0
2022-08-26 22:37:01.896394,2022,8,26,22:37:01,26.0,49.0
2022-08-26 22:52:04.950982,2022,8,26,22:52:04,26.0,55.0
2022-08-26 23:07:05.476441,2022,8,26,23:07:05,26.0,50.0
2022-08-26 23:22:06.001977,2022,8,26,23:22:06,26.0,55.0
2022-08-26 23:37:06.527224,2022,8,26,23:37:06,26.0,53.0
2022-08-26 23:52:07.052493,2022,8,26,23:52:07,26.0,54.0
2022-08-27 00:07:07.578032,2022,8,27,00:07:07,26.0,55.0
2022-08-27 00:22:08.103564,2022,8,27,00:22:08,26.0,56.0
2022-08-27 00:37:08.629033,2022,8,27,00:37:08,26.0,54.0
2022-08-27 00:52:09.154459,2022,8,27,00:52:09,26.0,54.0
2022-08-27 01:07:09.679830,2022,8,27,01:07:09,26.0,53.0
2022-08-27 01:22:10.205380,2022,8,27,01:22:10,26.0,54.0
2022-08-27 01:37:10.730795,2022,8,27,01:37:10,26.0,54.0
2022-08-27 01:52:11.256274,2022,8,27,01:52:11,26.0,54.0
2022-08-27 02:07:11.781759,2022,8,27,02:07:11,26.0,55.0
2022-08-27 02:22:12.307006,2022,8,27,02:22:12,25.0,54.0
2022-08-27 02:37:12.832340,2022,8,27,02:37:12,25.0,53.0
2022-08-27 02:52:13.357706,2022,8,27,02:52:13,25.0,53.0
2022-08-27 03:07:13.883225,2022,8,27,03:07:13,25.0,53.0
2022-08-27 03:22:16.940105,2022,8,27,03:22:16,25.0,54.0
2022-08-27 03:37:17.465505,2022,8,27,03:37:17,25.0,49.0
2022-08-27 03:52:20.521361,2022,8,27,03:52:20,25.0,53.0
2022-08-27 04:07:21.046761,2022,8,27,04:07:21,25.0,48.0
2022-08-27 04:22:21.572141,2022,8,27,04:22:21,25.0,53.0
2022-08-27 04:37:22.097691,2022,8,27,04:37:22,25.0,53.0
2022-08-27 04:52:22.623083,2022,8,27,04:52:22,25.0,53.0
2022-08-27 05:07:23.148331,2022,8,27,05:07:23,25.0,53.0
2022-08-27 05:22:23.673626,2022,8,27,05:22:23,25.0,53.0
2022-08-27 05:37:24.198821,2022,8,27,05:37:24,25.0,52.0
2022-08-27 05:52:24.724241,2022,8,27,05:52:24,25.0,53.0
2022-08-27 06:07:25.249531,2022,8,27,06:07:25,25.0,53.0
2022-08-27 06:22:25.774715,2022,8,27,06:22:25,25.0,53.0
2022-08-27 06:37:26.300182,2022,8,27,06:37:26,25.0,53.0
2022-08-27 06:52:26.825648,2022,8,27,06:52:26,25.0,53.0
2022-08-27 07:07:27.351369,2022,8,27,07:07:27,25.0,53.0
2022-08-27 07:22:27.876928,2022,8,27,07:22:27,24.0,54.0
2022-08-27 07:37:28.402427,2022,8,27,07:37:28,24.0,54.0
2022-08-27 07:52:28.927717,2022,8,27,07:52:28,24.0,54.0
2022-08-27 08:07:29.452908,2022,8,27,08:07:29,24.0,54.0
2022-08-27 08:22:29.978225,2022,8,27,08:22:29,24.0,55.0
2022-08-27 08:37:33.033100,2022,8,27,08:37:33,25.0,56.0
2022-08-27 08:52:33.558915,2022,8,27,08:52:33,25.0,50.0
2022-08-27 09:07:34.084441,2022,8,27,09:07:34,25.0,56.0
2022-08-27 09:22:34.609995,2022,8,27,09:22:34,25.0,55.0
2022-08-27 09:37:35.135430,2022,8,27,09:37:35,25.0,56.0
2022-08-27 09:52:38.190968,2022,8,27,09:52:38,25.0,54.0
2022-08-27 10:07:38.716684,2022,8,27,10:07:38,25.0,49.0
2022-08-27 10:22:39.242596,2022,8,27,10:22:39,25.0,55.0
2022-08-27 10:37:39.768661,2022,8,27,10:37:39,25.0,54.0
2022-08-27 10:52:40.294469,2022,8,27,10:52:40,25.0,54.0
2022-08-27 11:07:40.820336,2022,8,27,11:07:40,26.0,54.0
2022-08-27 11:22:41.346459,2022,8,27,11:22:41,26.0,58.0
2022-08-27 11:37:41.872389,2022,8,27,11:37:41,26.0,60.0
2022-08-27 11:52:42.398039,2022,8,27,11:52:42,26.0,60.0
2022-08-27 12:07:42.923944,2022,8,27,12:07:42,26.0,57.0
2022-08-27 12:22:43.449577,2022,8,27,12:22:43,26.0,56.0
2022-08-27 12:37:43.975517,2022,8,27,12:37:43,25.0,53.0
2022-08-27 12:52:44.501387,2022,8,27,12:52:44,26.0,56.0
2022-08-27 13:07:45.026988,2022,8,27,13:07:45,26.0,56.0
2022-08-27 13:22:45.552559,2022,8,27,13:22:45,26.0,58.0
2022-08-27 13:37:46.077926,2022,8,27,13:37:46,26.0,56.0
2022-08-27 13:52:46.603404,2022,8,27,13:52:46,26.0,56.0
2022-08-27 14:07:47.129057,2022,8,27,14:07:47,26.0,53.0
2022-08-27 14:22:47.654475,2022,8,27,14:22:47,26.0,56.0
2022-08-27 14:37:48.180036,2022,8,27,14:37:48,26.0,55.0
2022-08-27 14:52:48.705559,2022,8,27,14:52:48,26.0,53.0
2022-08-27 15:07:49.231089,2022,8,27,15:07:49,26.0,52.0
2022-08-27 15:22:49.756715,2022,8,27,15:22:49,27.0,51.0
2022-08-27 15:37:50.282265,2022,8,27,15:37:50,26.0,48.0
2022-08-27 15:52:50.807681,2022,8,27,15:52:50,27.0,48.0
2022-08-27 16:07:51.333144,2022,8,27,16:07:51,27.0,48.0
2022-08-27 16:22:51.858648,2022,8,27,16:22:51,27.0,47.0
2022-08-27 16:37:54.915086,2022,8,27,16:37:54,27.0,47.0
2022-08-27 16:52:55.440985,2022,8,27,16:52:55,27.0,42.0
2022-08-27 17:07:55.966611,2022,8,27,17:07:55,27.0,49.0
2022-08-27 17:22:56.492278,2022,8,27,17:22:56,27.0,48.0
2022-08-27 17:37:57.017734,2022,8,27,17:37:57,27.0,45.0
2022-08-27 17:52:57.543173,2022,8,27,17:52:57,27.0,47.0
2022-08-27 18:07:58.068560,2022,8,27,18:07:58,27.0,48.0
2022-08-27 18:22:58.594010,2022,8,27,18:22:58,27.0,47.0
2022-08-27 18:37:59.119783,2022,8,27,18:37:59,27.0,48.0
2022-08-27 18:52:59.645172,2022,8,27,18:52:59,27.0,48.0
2022-08-27 19:08:00.170737,2022,8,27,19:08:00,27.0,50.0
2022-08-27 19:23:00.696419,2022,8,27,19:23:00,27.0,49.0
2022-08-27 19:38:01.222072,2022,8,27,19:38:01,26.0,49.0
2022-08-27 19:53:01.747897,2022,8,27,19:53:01,26.0,49.0
2022-08-27 20:08:02.273455,2022,8,27,20:08:02,26.0,50.0
2022-08-27 20:23:02.799872,2022,8,27,20:23:02,26.0,50.0
2022-08-27 20:38:03.325730,2022,8,27,20:38:03,26.0,50.0
2022-08-27 20:53:03.852142,2022,8,27,20:53:03,26.0,51.0
2022-08-27 21:08:04.378266,2022,8,27,21:08:04,26.0,51.0
2022-08-27 21:23:04.903635,2022,8,27,21:23:04,26.0,51.0
2022-08-27 21:38:05.428935,2022,8,27,21:38:05,26.0,51.0
2022-08-27 21:53:05.954295,2022,8,27,21:53:05,26.0,51.0
2022-08-27 22:08:06.479507,2022,8,27,22:08:06,26.0,52.0
2022-08-27 22:23:07.004735,2022,8,27,22:23:07,26.0,52.0
2022-08-27 22:38:07.530035,2022,8,27,22:38:07,26.0,52.0
2022-08-27 22:53:08.055386,2022,8,27,22:53:08,26.0,52.0
2022-08-27 23:08:08.581024,2022,8,27,23:08:08,25.0,51.0
2022-08-27 23:23:09.106651,2022,8,27,23:23:09,25.0,51.0
2022-08-27 23:38:09.632262,2022,8,27,23:38:09,25.0,52.0
2022-08-27 23:53:10.157905,2022,8,27,23:53:10,25.0,51.0
2022-08-28 00:08:10.683351,2022,8,28,00:08:10,25.0,51.0
2022-08-28 00:23:11.208798,2022,8,28,00:23:11,25.0,51.0
2022-08-28 00:38:11.734198,2022,8,28,00:38:11,25.0,52.0
2022-08-28 00:53:12.259410,2022,8,28,00:53:12,25.0,52.0
2022-08-28 01:08:12.784682,2022,8,28,01:08:12,25.0,52.0
2022-08-28 01:23:13.309859,2022,8,28,01:23:13,25.0,52.0
2022-08-28 01:38:13.835108,2022,8,28,01:38:13,25.0,52.0
2022-08-28 01:53:14.360336,2022,8,28,01:53:14,25.0,52.0
2022-08-28 02:08:14.885769,2022,8,28,02:08:14,25.0,52.0
2022-08-28 02:23:15.411147,2022,8,28,02:23:15,25.0,52.0
2022-08-28 02:38:15.936520,2022,8,28,02:38:15,25.0,52.0
2022-08-28 02:53:16.462012,2022,8,28,02:53:16,25.0,52.0
2022-08-28 03:08:16.987432,2022,8,28,03:08:16,24.0,52.0
2022-08-28 03:23:20.040266,2022,8,28,03:23:20,24.0,53.0
2022-08-28 03:38:20.565569,2022,8,28,03:38:20,24.0,48.0
2022-08-28 03:53:21.091183,2022,8,28,03:53:21,24.0,53.0
2022-08-28 04:08:21.616642,2022,8,28,04:08:21,24.0,53.0
2022-08-28 04:23:22.141832,2022,8,28,04:23:22,24.0,53.0
2022-08-28 04:38:22.667012,2022,8,28,04:38:22,24.0,53.0
2022-08-28 04:53:25.720233,2022,8,28,04:53:25,24.0,53.0
2022-08-28 05:08:26.246001,2022,8,28,05:08:26,24.0,48.0
2022-08-28 05:23:26.771224,2022,8,28,05:23:26,24.0,53.0
2022-08-28 05:38:27.296541,2022,8,28,05:38:27,24.0,53.0
2022-08-28 05:53:27.821862,2022,8,28,05:53:27,24.0,53.0
2022-08-28 06:08:28.347361,2022,8,28,06:08:28,24.0,52.0
2022-08-28 06:23:28.872642,2022,8,28,06:23:28,24.0,52.0
2022-08-28 06:38:29.397845,2022,8,28,06:38:29,24.0,53.0
2022-08-28 06:53:29.922947,2022,8,28,06:53:29,24.0,52.0
2022-08-28 07:08:30.448002,2022,8,28,07:08:30,24.0,52.0
2022-08-28 07:23:30.973289,2022,8,28,07:23:30,24.0,52.0
2022-08-28 07:38:31.498625,2022,8,28,07:38:31,24.0,51.0
2022-08-28 07:53:32.023992,2022,8,28,07:53:32,24.0,52.0
2022-08-28 08:08:32.549265,2022,8,28,08:08:32,24.0,54.0
2022-08-28 08:23:33.074765,2022,8,28,08:23:33,24.0,55.0
2022-08-28 08:38:33.601026,2022,8,28,08:38:33,24.0,63.0
2022-08-28 08:53:34.126764,2022,8,28,08:53:34,24.0,60.0
2022-08-28 09:08:34.653008,2022,8,28,09:08:34,24.0,59.0
2022-08-28 09:23:35.179634,2022,8,28,09:23:35,24.0,58.0
2022-08-28 09:38:35.706124,2022,8,28,09:38:35,24.0,57.0
2022-08-28 09:53:36.231398,2022,8,28,09:53:36,24.0,56.0
2022-08-28 10:08:36.756533,2022,8,28,10:08:36,25.0,56.0
2022-08-28 10:23:37.281811,2022,8,28,10:23:37,25.0,55.0
2022-08-28 10:38:37.807316,2022,8,28,10:38:37,25.0,54.0
2022-08-28 10:53:38.332829,2022,8,28,10:53:38,25.0,54.0
2022-08-28 11:08:38.858402,2022,8,28,11:08:38,25.0,54.0
2022-08-28 11:23:39.383827,2022,8,28,11:23:39,25.0,53.0
2022-08-28 11:38:39.909379,2022,8,28,11:38:39,25.0,54.0
2022-08-28 11:53:40.435128,2022,8,28,11:53:40,25.0,54.0
2022-08-28 12:08:40.960728,2022,8,28,12:08:40,25.0,54.0
2022-08-28 12:23:41.486250,2022,8,28,12:23:41,25.0,53.0
2022-08-28 12:38:42.011769,2022,8,28,12:38:42,25.0,54.0
2022-08-28 12:53:42.537079,2022,8,28,12:53:42,25.0,53.0
2022-08-28 13:08:43.062336,2022,8,28,13:08:43,25.0,53.0
2022-08-28 13:23:43.587561,2022,8,28,13:23:43,25.0,53.0
2022-08-28 13:38:44.112775,2022,8,28,13:38:44,25.0,53.0
2022-08-28 13:53:44.638016,2022,8,28,13:53:44,25.0,53.0
2022-08-28 14:08:45.163420,2022,8,28,14:08:45,25.0,53.0
2022-08-28 14:23:45.689054,2022,8,28,14:23:45,25.0,53.0
2022-08-28 14:38:46.214580,2022,8,28,14:38:46,25.0,53.0
2022-08-28 14:53:46.740338,2022,8,28,14:53:46,25.0,53.0
2022-08-28 15:08:47.265837,2022,8,28,15:08:47,25.0,53.0
2022-08-28 15:23:47.791179,2022,8,28,15:23:47,25.0,53.0
2022-08-28 15:38:48.316724,2022,8,28,15:38:48,25.0,53.0
2022-08-28 15:53:48.842393,2022,8,28,15:53:48,25.0,53.0
2022-08-28 16:08:49.367937,2022,8,28,16:08:49,25.0,53.0
2022-08-28 16:23:49.893318,2022,8,28,16:23:49,25.0,53.0
2022-08-28 16:38:50.418865,2022,8,28,16:38:50,25.0,53.0
2022-08-28 16:53:50.944268,2022,8,28,16:53:50,25.0,53.0
2022-08-28 17:08:51.469592,2022,8,28,17:08:51,25.0,52.0
2022-08-28 17:23:51.994985,2022,8,28,17:23:51,25.0,52.0
2022-08-28 17:38:52.520281,2022,8,28,17:38:52,25.0,52.0
2022-08-28 17:53:53.045478,2022,8,28,17:53:53,25.0,52.0
2022-08-28 18:08:53.570748,2022,8,28,18:08:53,25.0,51.0
2022-08-28 18:23:54.096066,2022,8,28,18:23:54,25.0,52.0
2022-08-28 18:38:54.621439,2022,8,28,18:38:54,25.0,49.0
2022-08-28 18:53:55.146612,2022,8,28,18:53:55,25.0,48.0
2022-08-28 19:08:55.672246,2022,8,28,19:08:55,25.0,47.0
2022-08-28 19:23:56.197664,2022,8,28,19:23:56,25.0,47.0
2022-08-28 19:38:56.722954,2022,8,28,19:38:56,25.0,48.0
2022-08-28 19:53:57.248211,2022,8,28,19:53:57,25.0,49.0
2022-08-28 20:08:57.773556,2022,8,28,20:08:57,25.0,49.0
2022-08-28 20:23:58.298897,2022,8,28,20:23:58,25.0,48.0
2022-08-28 20:38:58.824380,2022,8,28,20:38:58,25.0,49.0
2022-08-28 20:53:59.349837,2022,8,28,20:53:59,25.0,50.0
2022-08-28 21:08:59.874980,2022,8,28,21:08:59,25.0,49.0
2022-08-28 21:24:00.400215,2022,8,28,21:24:00,25.0,49.0
2022-08-28 21:39:00.925487,2022,8,28,21:39:00,25.0,49.0
2022-08-28 21:54:01.450863,2022,8,28,21:54:01,25.0,50.0
2022-08-28 22:09:01.976357,2022,8,28,22:09:01,25.0,49.0
2022-08-28 22:24:02.501808,2022,8,28,22:24:02,25.0,50.0
2022-08-28 22:39:03.027107,2022,8,28,22:39:03,25.0,49.0
2022-08-28 22:54:06.079168,2022,8,28,22:54:06,25.0,50.0
2022-08-28 23:09:06.604478,2022,8,28,23:09:06,25.0,44.0
2022-08-28 23:24:07.129804,2022,8,28,23:24:07,25.0,50.0
2022-08-28 23:39:07.654969,2022,8,28,23:39:07,25.0,50.0
2022-08-28 23:54:08.180193,2022,8,28,23:54:08,25.0,50.0
2022-08-29 00:09:08.705453,2022,8,29,00:09:08,25.0,50.0
2022-08-29 00:24:09.231841,2022,8,29,00:24:09,25.0,51.0
2022-08-29 00:39:09.757789,2022,8,29,00:39:09,25.0,51.0
2022-08-29 00:54:10.283451,2022,8,29,00:54:10,25.0,51.0
2022-08-29 01:09:10.809436,2022,8,29,01:09:10,24.0,52.0
2022-08-29 01:24:11.335431,2022,8,29,01:24:11,24.0,52.0
2022-08-29 01:39:11.861388,2022,8,29,01:39:11,24.0,52.0
2022-08-29 01:54:12.387415,2022,8,29,01:54:12,24.0,53.0
2022-08-29 02:09:12.913334,2022,8,29,02:09:12,24.0,53.0
2022-08-29 02:24:13.439144,2022,8,29,02:24:13,24.0,54.0
2022-08-29 02:39:13.964903,2022,8,29,02:39:13,24.0,54.0
2022-08-29 02:54:14.490625,2022,8,29,02:54:14,24.0,54.0
2022-08-29 03:09:15.016380,2022,8,29,03:09:15,24.0,54.0
2022-08-29 03:24:15.542353,2022,8,29,03:24:15,24.0,54.0
2022-08-29 03:39:16.068236,2022,8,29,03:39:16,24.0,54.0
2022-08-29 03:54:19.121863,2022,8,29,03:54:19,24.0,54.0
2022-08-29 04:09:19.647597,2022,8,29,04:09:19,24.0,49.0
2022-08-29 04:24:20.173172,2022,8,29,04:24:20,24.0,54.0
2022-08-29 04:39:20.698530,2022,8,29,04:39:20,24.0,54.0
2022-08-29 04:54:21.223934,2022,8,29,04:54:21,24.0,54.0
2022-08-29 05:09:21.749245,2022,8,29,05:09:21,24.0,54.0
2022-08-29 05:24:22.274558,2022,8,29,05:24:22,24.0,54.0
2022-08-29 05:39:22.800076,2022,8,29,05:39:22,24.0,54.0
2022-08-29 05:54:23.326015,2022,8,29,05:54:23,24.0,54.0
2022-08-29 06:09:23.851811,2022,8,29,06:09:23,24.0,54.0
2022-08-29 06:24:24.377164,2022,8,29,06:24:24,24.0,54.0
2022-08-29 06:39:24.902695,2022,8,29,06:39:24,23.0,54.0
2022-08-29 06:54:25.428142,2022,8,29,06:54:25,24.0,59.0
2022-08-29 07:09:25.953664,2022,8,29,07:09:25,24.0,59.0
2022-08-29 07:24:26.479599,2022,8,29,07:24:26,24.0,59.0
2022-08-29 07:39:27.005462,2022,8,29,07:39:27,24.0,57.0
2022-08-29 07:54:27.530853,2022,8,29,07:54:27,24.0,56.0
2022-08-29 08:09:28.056271,2022,8,29,08:09:28,24.0,56.0
2022-08-29 08:24:28.581688,2022,8,29,08:24:28,24.0,56.0
2022-08-29 08:39:29.107155,2022,8,29,08:39:29,24.0,55.0
2022-08-29 08:54:29.632644,2022,8,29,08:54:29,24.0,55.0
2022-08-29 09:09:30.158229,2022,8,29,09:09:30,24.0,54.0
2022-08-29 09:24:30.683615,2022,8,29,09:24:30,24.0,54.0
2022-08-29 09:39:31.208987,2022,8,29,09:39:31,24.0,53.0
2022-08-29 09:54:31.734379,2022,8,29,09:54:31,24.0,53.0
2022-08-29 10:09:32.259965,2022,8,29,10:09:32,24.0,54.0
2022-08-29 10:24:32.785499,2022,8,29,10:24:32,24.0,54.0
2022-08-29 10:39:33.310943,2022,8,29,10:39:33,24.0,53.0
2022-08-29 10:54:33.836383,2022,8,29,10:54:33,24.0,53.0
2022-08-29 11:09:36.888810,2022,8,29,11:09:36,24.0,53.0
2022-08-29 11:24:37.413846,2022,8,29,11:24:37,24.0,48.0
2022-08-29 11:39:37.939160,2022,8,29,11:39:37,24.0,53.0
2022-08-29 11:54:38.464590,2022,8,29,11:54:38,24.0,56.0
2022-08-29 12:09:38.989878,2022,8,29,12:09:38,25.0,56.0
2022-08-29 12:24:39.515100,2022,8,29,12:24:39,25.0,56.0
2022-08-29 12:39:40.040396,2022,8,29,12:39:40,25.0,57.0
2022-08-29 12:54:40.565687,2022,8,29,12:54:40,25.0,58.0
2022-08-29 13:09:41.091049,2022,8,29,13:09:41,25.0,57.0
2022-08-29 13:24:41.616397,2022,8,29,13:24:41,25.0,57.0
2022-08-29 13:39:42.141734,2022,8,29,13:39:42,25.0,57.0
2022-08-29 13:54:42.667078,2022,8,29,13:54:42,25.0,57.0
2022-08-29 14:09:45.720096,2022,8,29,14:09:45,25.0,57.0
2022-08-29 14:24:46.245522,2022,8,29,14:24:46,25.0,52.0
2022-08-29 14:39:46.882641,2022,8,29,14:39:46,25.0,56.0
2022-08-29 14:54:47.432047,2022,8,29,14:54:47,25.0,52.0
2022-08-29 15:09:47.957479,2022,8,29,15:09:47,25.0,50.0
2022-08-29 15:24:51.010197,2022,8,29,15:24:51,25.0,48.0
2022-08-29 15:39:51.535647,2022,8,29,15:39:51,25.0,43.0
2022-08-29 15:54:52.060872,2022,8,29,15:54:52,25.0,48.0
2022-08-29 16:09:52.587651,2022,8,29,16:09:52,25.0,48.0
2022-08-29 16:24:53.114504,2022,8,29,16:24:53,25.0,47.0
2022-08-29 16:39:53.640081,2022,8,29,16:39:53,26.0,49.0
2022-08-29 16:54:54.165400,2022,8,29,16:54:54,26.0,48.0
2022-08-29 17:09:54.690896,2022,8,29,17:09:54,26.0,47.0
2022-08-29 17:24:55.216327,2022,8,29,17:24:55,26.0,46.0
2022-08-29 17:39:55.741751,2022,8,29,17:39:55,26.0,47.0
2022-08-29 17:54:58.794622,2022,8,29,17:54:58,25.0,44.0
2022-08-29 18:09:59.320004,2022,8,29,18:09:59,25.0,38.0
2022-08-29 18:24:59.845546,2022,8,29,18:24:59,25.0,44.0
2022-08-29 18:40:00.371018,2022,8,29,18:40:00,25.0,44.0
2022-08-29 18:55:00.896278,2022,8,29,18:55:00,25.0,46.0
2022-08-29 19:10:01.421521,2022,8,29,19:10:01,25.0,45.0
2022-08-29 19:25:01.946827,2022,8,29,19:25:01,25.0,45.0
2022-08-29 19:40:02.472308,2022,8,29,19:40:02,25.0,45.0
2022-08-29 19:55:02.997788,2022,8,29,19:55:02,25.0,45.0
2022-08-29 20:10:03.523032,2022,8,29,20:10:03,25.0,45.0
2022-08-29 20:25:04.048251,2022,8,29,20:25:04,25.0,46.0
2022-08-29 20:40:04.573436,2022,8,29,20:40:04,25.0,46.0
2022-08-29 20:55:05.099148,2022,8,29,20:55:05,25.0,45.0
2022-08-29 21:10:05.625628,2022,8,29,21:10:05,25.0,46.0
2022-08-29 21:25:06.152035,2022,8,29,21:25:06,25.0,46.0
2022-08-29 21:40:06.677678,2022,8,29,21:40:06,25.0,46.0
2022-08-29 21:55:07.203706,2022,8,29,21:55:07,25.0,47.0
2022-08-29 22:10:07.729488,2022,8,29,22:10:07,25.0,48.0
2022-08-29 22:25:08.255131,2022,8,29,22:25:08,25.0,48.0
2022-08-29 22:40:08.780721,2022,8,29,22:40:08,25.0,48.0
2022-08-29 22:55:09.306179,2022,8,29,22:55:09,24.0,48.0
2022-08-29 23:10:09.831958,2022,8,29,23:10:09,24.0,48.0
2022-08-29 23:25:10.357728,2022,8,29,23:25:10,25.0,48.0
2022-08-29 23:40:13.410998,2022,8,29,23:40:13,24.0,51.0
2022-08-29 23:55:13.936937,2022,8,29,23:55:13,24.0,45.0
2022-08-30 00:10:14.462869,2022,8,30,00:10:14,24.0,52.0
2022-08-30 00:25:14.988490,2022,8,30,00:25:14,24.0,53.0
2022-08-30 00:40:15.513883,2022,8,30,00:40:15,24.0,54.0
2022-08-30 00:55:16.039358,2022,8,30,00:55:16,24.0,55.0
2022-08-30 01:10:16.564716,2022,8,30,01:10:16,24.0,56.0
2022-08-30 01:25:17.090487,2022,8,30,01:25:17,24.0,56.0
2022-08-30 01:40:17.616389,2022,8,30,01:40:17,24.0,57.0
2022-08-30 01:55:18.141788,2022,8,30,01:55:18,24.0,57.0
2022-08-30 02:10:18.667185,2022,8,30,02:10:18,24.0,57.0
2022-08-30 02:25:19.192694,2022,8,30,02:25:19,24.0,57.0
2022-08-30 02:40:19.718421,2022,8,30,02:40:19,24.0,57.0
2022-08-30 02:55:20.244255,2022,8,30,02:55:20,24.0,58.0
2022-08-30 03:10:20.769928,2022,8,30,03:10:20,24.0,58.0
2022-08-30 03:25:21.295914,2022,8,30,03:25:21,24.0,58.0
2022-08-30 03:40:21.821890,2022,8,30,03:40:21,24.0,58.0
2022-08-30 03:55:22.347839,2022,8,30,03:55:22,24.0,58.0
2022-08-30 04:10:25.401541,2022,8,30,04:10:25,24.0,58.0
2022-08-30 04:25:25.927592,2022,8,30,04:25:25,24.0,53.0
2022-08-30 04:40:26.453367,2022,8,30,04:40:26,24.0,59.0
2022-08-30 04:55:26.979088,2022,8,30,04:55:26,24.0,59.0
2022-08-30 05:10:27.504746,2022,8,30,05:10:27,24.0,59.0
